2015-08-04 18:32:42,628634681647300608,2698102093,"Kamayani express accident near harda station , many boggis fall down into river .",1
2015-08-04 18:35:07,628635290664472580,2698102093,"Kamayani express accident near harda station , many boggis fall down into river .",1
2015-08-04 18:45:26,628637886628302848,40508615,train stuck in heavy rains in MP near Harda .,1
2015-08-04 19:03:47,628642503919403008,40508615,Train 13201 stuck near Harda MP in floods .,1
2015-08-04 19:18:53,628646304265170944,2217677163,Whaaat an incredible mix Next level !!!,1
2015-08-04 19:36:04,628650628651220992,355989081,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:36:42,628650790576500736,2986630856,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:37:02,628650873653059584,74505701,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:37:19,628650944033501184,119116960,"Reports coming in Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:37:21,628650950870237184,149078968,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:37:22,628650958369636352,355989081,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:37:42,628651039206408192,149078968,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:37:54,628651089118674944,1077447043,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:38:09,628651155141169152,90244431,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:38:11,628651163265576960,2802140247,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:38:17,628651187441512448,376924060,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:38:19,628651194848706560,2986630856,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:38:32,628651248229593088,17197378,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:38:34,628651260225302528,17197378,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:38:34,628651258186829824,1249610618,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:38:35,628651262146252800,953788129,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:38:39,628651277916897280,1249610618,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:38:42,628651290952900609,3071115545,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:38:47,628651313597820928,953788129,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:38:59,628651362943762432,17741799,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:39:00,628651367867887616,39582702,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:39:00,628651366177615872,78548416,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:39:00,628651366160859136,78548416,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:39:05,628651390416502784,1327335133,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:39:05,628651389678321664,1327335133,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:39:15,628651429930995712,48641470,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:39:22,628651459244982272,45846954,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:39:23,628651464609546241,45846954,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:39:25,628651474650812416,2604671377,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:39:27,628651479960686592,448492166,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:39:32,628651500160466944,2835315060,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:39:47,628651564253626368,2835315060,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:39:49,628651574357725184,262738676,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:39:56,628651601675169792,262738676,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:40:07,628651647531487232,3303023034,"Big Breaking , Kamayani Express going from Mumbai to Varanasi has derailed 25 Kms from Harda , MP .",1
2015-08-04 19:40:20,628651702497849344,376924060,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:40:27,628651734475239428,3108536618,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:40:30,628651746705825792,187965498,"Big Breaking , Kamayani Express going from Mumbai to Varanasi has derailed 25 Kms from Harda , MP .",1
2015-08-04 19:40:30,628651745653043200,102695967,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:40:30,628651745158131712,160588215,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:40:32,628651754393960448,823559610,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:40:38,628651777580122112,823559610,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:41:24,628651971692498944,42903220,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:41:26,628651981393891328,42903220,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:42:03,628652135714918400,2971774471,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:42:04,628652141268217856,2971774471,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:42:20,628652205197799425,80983134,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:42:30,628652249695195137,3303023034,"Big Breaking , Some bogies of Kamayani Express may fallen into Machak River near Harda .",1
2015-08-04 19:42:31,628652253411315712,74367315,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:42:39,628652287972380672,2253119640,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:42:40,628652289994022912,2159377862,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:42:51,628652337637126144,2253119640,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:43:02,628652383636033536,187965498,"Big Breaking , Some bogies of Kamayani Express may fallen into Machak River near Harda .",1
2015-08-04 19:43:15,628652437918711808,134172028,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:44:39,628652790340980736,277010065,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:44:46,628652819206160386,36327407,"Mumbai to Varanasi Kamayani Express derailed 25km from Harda in MP , some bogies feared to have fallen into Machak river , ANI .",1
2015-08-04 19:44:49,628652830249758720,277010065,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:45:10,628652917591969793,440163947,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:45:34,628653022332219393,375392164,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:45:34,628653021191401472,380230262,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:45:36,628653029756137473,46130377,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:45:40,628653046671630337,72764179,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:45:40,628653046344478720,15833434,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:46:01,628653134416510976,2198579185,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:46:04,628653147641135105,2198579185,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:46:09,628653165609549824,137386519,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:46:39,628653294907293697,47083884,"Oh no , not another train accident .",1
2015-08-04 19:46:39,628653290990010368,75383862,"Kamayani Express from Mumbai to Varanasi derails near Harda(MP , some bogies fall in river .",1
2015-08-04 19:46:39,628653290990010368,75383862,So much so for increased train fares ?,1
2015-08-04 19:46:58,628653370920693760,125801522,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:47:22,628653471735001088,2375276990,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:47:23,628653476612997120,338829232,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:47:24,628653480610254848,2830466959,"Mumbai to Varanasi Kamayani Express derailed 25km from Harda in MP , some bogies feared to have fallen into Machak .",1
2015-08-04 19:47:26,628653488830943232,2375276990,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:47:28,628653497672712193,2733364396,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:47:34,628653525556289536,1468345652,"Oh no , not another train accident .",1
2015-08-04 19:47:43,628653561589575680,2472585180,"| Mumbai to Varanasi Kamayani Express derailed 25km from Harda in MP , some bogies feared to have fallen into Machak river , ANI .",1
2015-08-04 19:48:02,628653642262818817,3248015994,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:48:04,628653650567544832,3248015994,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:48:11,628653680699555840,214979448,"to Varanasi Kamayani_Express derailed 25km from Harda in MP , some bogies feared to have fallen into Machak_river .",1
2015-08-04 19:48:43,628653813507821568,11318792,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:48:45,628653821770661888,11318792,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:49:08,628653919195959296,44425241,Unfortunate news from Madhya Pradesh .,1
2015-08-04 19:49:08,628653919195959296,44425241,"Kamayani Express derails 25km from Harda , few bogies feared to have fallen into Machak river .",1
2015-08-04 19:49:39,628654047348666368,368829406,to Varanasi KamayaniExp derailed 25km from Harda in MP some bogies feared 2 have fallen into Machak river .,1
2015-08-04 19:50:25,628654241117179905,287184721,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:50:37,628654290609897472,44425241,Harda District Administration launches rescue operations after Kamayani Express derails .,1
2015-08-04 19:50:37,628654290609897472,44425241,Rescue teams with doctors on way to the spot .,1
2015-08-04 19:51:01,628654389763293184,2292775032,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:51:51,628654600879411200,102387306,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:51:54,628654613634256896,102387306,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:51:54,628654613147717632,7468182,"Oh no , not another train accident .",1
2015-08-04 19:51:57,628654624975663105,29038348,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:52:04,628654657171275776,196220287,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:52:35,628654785210658816,2550711134,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:52:36,628654791808278528,2550711134,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:52:54,628654864831111168,2492969736,Unfortunate news from Madhya Pradesh .,1
2015-08-04 19:52:54,628654864831111168,2492969736,"Kamayani Express derails 25km from Harda , few bogies feared to have fallen into Machak river .",1
2015-08-04 19:53:14,628654950365564928,194997770,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:54:47,628655340507127808,151145107,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:55:18,628655471218442240,140792268,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:55:25,628655498745655296,305439386,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:56:46,628655839482515456,2957101507,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:56:57,628655886722953216,97622129,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:58:25,628656253384810496,130588860,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:58:35,628656294510006272,346584218,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:58:56,628656385660731393,1331579311,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:59:06,628656427536662528,1331579311,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:59:09,628656439783878656,424450412,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 19:59:22,628656491977834497,44346105,DC Harda Rajnish Srivastav tells ANI that some bogies of Kamayani Express may fallen into Machak River near Harda .,1
2015-08-04 19:59:46,628656595279478784,3298056936,"ANI_news , Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
2015-08-04 20:00:10,628656693564407808,118395320,"BreakingNews | Mumbai to Varanasi Kamayani Express derailed 25km from Harda in MP , some bogies feared to have fallen into Machak river , ANI .",1
2015-08-04 20:00:17,628656725562781696,419433537,"Kamayani Express going from Mumbai to Varanasi has derailed 25Kms from Harda , MP .",1
