2012-12-14 15:07:12,279603453599309825,754485,"Reports of a school shooting in Newtown , Connecticut .",1
2012-12-14 15:07:33,279603541197324288,149283816,"Reports of a school shooting in Newtown , Connecticut .",1
2012-12-14 15:14:23,279605261717602304,156585590,"Until further notice , Tweets on this feed are regarding the School Shooting in Newton/Sandy Hook Connecticut .",1
2012-12-14 15:14:37,279605319565451264,23055689,State police are responding to a report of a shooting at an elementary school in Newtown .,1
2012-12-14 15:14:49,279605369062424576,774393817,"UPDATE , Entire Newton , CT school district in lockdown after shooting at Sandy Hook Elementary .",1
2012-12-14 15:16:23,279605763436072960,140907921,Triage area being set up at Sandy Hook FD for the school shooting at Sandy Hook Elementary .,1
2012-12-14 15:17:20,279606000590401537,14096763,Police respond to report of shooting at Connecticut elementary school .,1
2012-12-14 15:18:07,279606200369291267,54184807,Police respond to report of shooting at Connecticut elementary school .,1
2012-12-14 15:18:32,279606305918967808,233913251,"Until further notice , Tweets on this feed are regarding the School Shooting in Newton/Sandy Hook Connecticut .",1
2012-12-14 15:18:56,279606406930378754,18107739,Police respond to report of shooting at Connecticut elementary school .,1
2012-12-14 15:22:06,279607202837315584,19075796,Possible school shooting reported in Connecticut .,1
2012-12-14 15:23:19,279607509319315456,6017542,"Police entering Connecticut school where shooting reported , evacuations underway , more .",1
2012-12-14 15:23:41,279607601812094977,39818483,"BREAKING NEWS , Newtown , CT , Active shooter at a school , Multiple victims , CT State Police ESU and Chopper en route .",1
2012-12-14 15:24:56,279607914132561920,774393817,"ALERT , State police have entered Sandy Hook school in Newtown CT , site of schol shooting .",1
2012-12-14 15:25:07,279607961263935488,778057,"BREAKING NEWS , Newtown , CT , Active shooter at a school , Multiple victims , CT State Police ESU and Chopper en route .",1
2012-12-14 15:25:16,279607998148653057,38848802,"BREAKING NEWS , Newtown , CT , Active shooter at a school , Multiple victims , CT State Police ESU and Chopper en route .",1
2012-12-14 15:25:20,279608017358569472,363161920,"BREAKING NEWS , Newtown , CT , Active shooter at a school , Multiple victims , CT State Police ESU and Chopper en route .",1
2012-12-14 15:25:34,279608073352519680,51241574,"BREAKING , Police respond to report of school shooting in Newtown , Conn .",1
2012-12-14 15:25:53,279608153824456705,256809116,"BREAKING NEWS , Newtown , CT , Active shooter at a school , Multiple victims , CT State Police ESU and Chopper en route .",1
2012-12-14 15:25:58,279608175911632896,74142766,"BREAKING NEWS , Newtown , CT , Active shooter at a school , Multiple victims , CT State Police ESU and Chopper en route .",1
2012-12-14 15:26:14,279608241229553665,230527949,"BREAKING , Police respond to report of school shooting in Newtown , Conn .",1
2012-12-14 15:26:15,279608247655223297,14185680,"BREAKING NEWS , Newtown , CT , Active shooter at a school , Multiple victims , CT State Police ESU and Chopper en route .",1
2012-12-14 15:26:44,279608368853831680,230636705,"ALERT , State police have entered Sandy Hook school in Newtown CT , site of schol shooting .",1
2012-12-14 15:27:00,279608435157381120,9907172,"Police respond to report of school shooting in Newtown , Connecticut .",1
2012-12-14 15:27:00,279608435157381120,9907172,Stay with NECN for the latest on this developing story .,1
2012-12-14 15:27:12,279608484968935424,52774637,"Due to a possible school shooting in Newtown , Ct .",1
2012-12-14 15:27:12,279608484968935424,52774637,the Superintendent of Schools has put all schools in the district on lock down .,1
2012-12-14 15:27:28,279608553382240256,246593291,"BREAKING , Police respond to report of school shooting in Newtown , Conn .",1
2012-12-14 15:27:44,279608621510307840,28785486,"Due to a possible school shooting in Newtown , Ct the Superintendent of Schools has put all schools in the district on .",1
2012-12-14 15:27:49,279608641479405572,506825736,"Police entering Connecticut school where shooting reported , evacuations underway , more .",1
2012-12-14 15:27:54,279608663012950016,17539029,"Due to a possible school shooting in Newtown , Ct the Superintendent of Schools has put all schools in the district on .",1
2012-12-14 15:27:55,279608665936388096,14717197,"Breaking , Shooting reported at a Connecticut elementary school .",1
2012-12-14 15:27:56,279608668184514564,384438102,"Due to a possible school shooting in Newtown , Ct the Superintendent of Schools has put all schools in the district on .",1
2012-12-14 15:28:11,279608733745684480,136655165,"shit , breaking news , shooting & lockdown of schools in newton connecticut .",1
2012-12-14 15:28:17,279608757095374848,399686764,"Due to a possible school shooting in Newtown , Ct the Superintendent of Schools has put all schools in the district on .",1
2012-12-14 15:28:35,279608833679192064,63032931,"Due to a possible school shooting in Newtown , Ct the Superintendent of Schools has put all schools in the district on .",1
2012-12-14 15:28:36,279608838603276290,18038429,"Police entering Connecticut school where shooting reported , evacuations underway , more .",1
2012-12-14 15:28:59,279608934673833984,28785486,"Police Respond to Elementary School in Newton , Conn , After Reports of a Shooting .",1
2012-12-14 15:29:05,279608959248261120,49606238,"BREAKING NEWS , Newtown , CT , Active shooter at a school , Multiple victims , CT State Police ESU and Chopper en route .",1
2012-12-14 15:29:16,279609005536600065,37119951,"Police Respond to Elementary School in Newton , Conn , After Reports of a Shooting .",1
2012-12-14 15:29:20,279609021156188160,610495800,"BREAKING , Police respond to report of school shooting in Newtown , Conn .",1
2012-12-14 15:29:20,279609023169449984,70015295,"On a serious note , my prayers are with the students and faculty at the CT school shooting right now .",2
2012-12-14 15:29:26,279609046233927680,217778562,What kind of sick fuck would shoot up an elementary school .,2
2012-12-14 15:29:30,279609063237632001,45568375,"Police Respond to Elementary School in Newton , Conn , After Reports of a Shooting .",1
2012-12-14 15:29:38,279609097664466944,167878150,"BREAKING NEWS , Newtown , CT , Active shooter at a school , Multiple victims , CT State Police ESU and Chopper en route .",1
2012-12-14 15:29:44,279609122511536130,1007572934,"Police Respond to Elementary School in Newton , Conn , After Reports of a Shooting .",1
2012-12-14 15:29:47,279609134603710464,234071637,Good bless all the kids in Sandy Hook Elementary School in Newtown .,2
2012-12-14 15:29:47,279609134603710464,234071637,I hope everyone is safe .,2
2012-12-14 15:29:49,279609143759872000,18917594,"JUST IN , From in CT , police are investigating a shooting at an elementary school .",1
2012-12-14 15:29:51,279609153343868928,53769182,"Police Respond to Elementary School in Newton , Conn , After Reports of a Shooting .",1
2012-12-14 15:30:22,279609283216277506,50839570,"BREAKING , Police respond to report of school shooting in Newtown , Conn .",1
2012-12-14 15:30:30,279609314119909376,18686907,Shooting at CT elementary school .,1
2012-12-14 15:30:30,279609314119909376,18686907,"Obviously , we need to lower the age limit for concealed carry so toddlers can defend themselves .",1
2012-12-14 15:30:42,279609367081390080,401095497,"Breaking , Shooting reported at a Connecticut elementary school .",1
2012-12-14 15:31:12,279609491669000192,17075703,"BREAKING NEWS , Newtown , CT , Active shooter at a school , Multiple victims , CT State Police ESU and Chopper en route .",1
2012-12-14 15:31:15,279609505506004993,24620525,"Another reported school shooting , this time in Newtown , CT .",1
2012-12-14 15:31:15,279609505506004993,24620525,"No confirmation on victims , state + local pd there .",1
2012-12-14 15:31:17,279609513013825536,234589467,"Police Respond to Elementary School in Newton , Conn , After Reports of a Shooting .",1
2012-12-14 15:31:30,279609568420589568,58956571,What kind of sick fuck would shoot up an elementary school .,2
2012-12-14 15:31:47,279609639719550976,1459801,"Until further notice , Tweets on this feed are regarding the School Shooting in Newton/Sandy Hook Connecticut .",1
2012-12-14 15:32:10,279609736511508481,129378789,"JUST IN , From in CT , police are investigating a shooting at an elementary school .",1
2012-12-14 15:32:21,279609782325899265,227184145,"Shooting reported at Sandy Hook Elementary School in Newtown , CBS 5 , KPHO .",1
2012-12-14 15:32:25,279609799107309568,98717771,"Police entering Connecticut school where shooting reported , evacuations underway , more .",1
